Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temp_difference,Power,Wear_Torque,Wear_Power
,298.0,308.2,1469,45.5,214,0,0,0,0,0,0,10.199999999999989,66839.5,9737.0,14303653.0
,298.0,308.3,1362,56.8,216,1,0,0,0,1,0,10.300000000000011,77361.59999999999,12268.8,16710105.599999998
,298.0,308.3,1405,56.2,218,1,0,0,0,1,0,10.300000000000011,78961.0,12251.6,17213498.0
,298.0,308.3,1662,32.7,0,0,0,0,0,0,0,10.300000000000011,54347.4,0.0,0.0
,298.0,308.2,1466,42.6,2,0,0,0,0,0,0,10.199999999999989,62451.6,85.2,124903.2
,298.0,308.2,1620,35.8,5,0,0,0,0,0,0,10.199999999999989,57995.99999999999,179.0,289979.99999999994
,298.0,308.2,1357,48.2,7,0,0,0,0,0,0,10.199999999999989,65407.4,337.40000000000003,457851.8
,298.0,308.2,1514,37.9,9,0,0,0,0,0,0,10.199999999999989,57380.6,341.09999999999997,516425.39999999997
,298.0,308.2,1489,40.4,11,0,0,0,0,0,0,10.199999999999989,60155.6,444.4,661711.6
,298.1,308.3,1331,63.0,13,0,0,0,0,0,0,10.199999999999989,83853.0,819.0,1090089.0
,298.0,308.0,1615,29.5,15,0,0,0,0,0,0,10.0,47642.5,442.5,714637.5
,298.1,308.2,1482,37.9,17,0,0,0,0,0,0,10.099999999999966,56167.799999999996,644.3,954852.6
,298.1,308.2,1420,63.9,19,1,0,0,1,0,0,10.099999999999966,90738.0,1214.1,1724022.0
,298.2,308.3,1522,49.1,22,0,0,0,0,0,0,10.100000000000023,74730.2,1080.2,1644064.4
,298.1,308.2,1654,32.1,25,0,0,0,0,0,0,10.099999999999966,53093.4,802.5,1327335.0
,298.1,308.2,1736,26.8,27,0,0,0,0,0,0,10.099999999999966,46524.8,723.6,1256169.6
,298.0,308.1,1587,32.3,30,0,0,0,0,0,0,10.100000000000023,51260.1,968.9999999999999,1537803.0
,298.1,308.2,1390,47.5,33,0,0,0,0,0,0,10.099999999999966,66025.0,1567.5,2178825.0
,298.0,308.1,1454,37.1,35,0,0,0,0,0,0,10.100000000000023,53943.4,1298.5,1888019.0
,298.0,308.1,1440,43.7,37,0,0,0,0,0,0,10.100000000000023,62928.00000000001,1616.9,2328336.0000000005
,297.9,308.0,1954,21.1,42,0,0,0,0,0,0,10.100000000000023,41229.4,886.2,1731634.8
,297.9,308.0,1800,24.8,44,0,0,0,0,0,0,10.100000000000023,44640.0,1091.2,1964160.0
,298.0,308.0,1524,37.0,49,0,0,0,0,0,0,10.0,56388.0,1813.0,2763012.0
,298.0,308.0,1520,39.6,51,0,0,0,0,0,0,10.0,60192.0,2019.6000000000001,3069792.0
,298.1,308.1,1452,40.8,56,0,0,0,0,0,0,10.0,59241.6,2284.7999999999997,3317529.6
,298.1,308.1,1484,40.4,59,0,0,0,0,0,0,10.0,59953.6,2383.6,3537262.4
,298.1,308.0,1426,46.0,61,0,0,0,0,0,0,9.899999999999977,65596.0,2806.0,4001356.0
,298.1,308.0,1652,28.5,63,0,0,0,0,0,0,9.899999999999977,47082.0,1795.5,2966166.0
,298.0,308.0,1401,54.7,65,0,0,0,0,0,0,10.0,76634.7,3555.5,4981255.5
,298.0,307.9,1750,26.6,67,0,0,0,0,0,0,9.899999999999977,46550.0,1782.2,3118850.0
,298.0,308.0,1479,50.7,70,0,0,0,0,0,0,10.0,74985.3,3549.0,5248971.0
,298.0,308.0,1620,29.4,75,0,0,0,0,0,0,10.0,47628.0,2205.0,3572100.0
,298.0,308.1,1819,23.4,78,0,0,0,0,0,0,10.100000000000023,42564.6,1825.1999999999998,3320038.8
,298.1,308.1,1456,43.7,80,0,0,0,0,0,0,10.0,63627.200000000004,3496.0,5090176.0
,298.1,308.0,1626,36.5,83,0,0,0,0,0,0,9.899999999999977,59349.0,3029.5,4925967.0
,298.1,308.1,1390,49.8,85,0,0,0,0,0,0,10.0,69222.0,4233.0,5883870.0
,298.2,308.2,1469,43.0,88,0,0,0,0,0,0,10.0,63167.0,3784.0,5558696.0
,298.2,308.3,2051,19.2,90,0,0,0,0,0,0,10.100000000000023,39379.2,1728.0,3544127.9999999995
,298.2,308.3,1568,36.0,92,0,0,0,0,0,0,10.100000000000023,56448.0,3312.0,5193216.0
,298.2,308.3,1589,33.2,94,0,0,0,0,0,0,10.100000000000023,52754.8,3120.8,4958951.2
,298.2,308.3,1805,31.6,96,0,0,0,0,0,0,10.100000000000023,57038.0,3033.6000000000004,5475648.0
,298.2,308.4,1385,42.2,98,0,0,0,0,0,0,10.199999999999989,58447.00000000001,4135.6,5727806.000000001
,298.1,308.4,1436,46.7,103,0,0,0,0,0,0,10.299999999999955,67061.2,4810.1,6907303.6
,298.1,308.4,1438,45.6,105,0,0,0,0,0,0,10.299999999999955,65572.8,4788.0,6885144.0
,298.0,308.3,1473,42.6,107,0,0,0,0,0,0,10.300000000000011,62749.8,4558.2,6714228.600000001
,298.1,308.4,1335,40.2,109,0,0,0,0,0,0,10.299999999999955,53667.00000000001,4381.8,5849703.000000001
,298.1,308.5,1392,44.8,111,0,0,0,0,0,0,10.399999999999977,62361.6,4972.799999999999,6922137.6
,298.1,308.5,1372,51.1,116,0,0,0,0,0,0,10.399999999999977,70109.2,5927.6,8132667.199999999
,298.1,308.6,1716,30.7,119,0,0,0,0,0,0,10.5,52681.2,3653.2999999999997,6269062.8
,298.0,308.5,1395,46.2,122,0,0,0,0,0,0,10.5,64449.00000000001,5636.400000000001,7862778.000000001
,298.0,308.5,1713,25.3,124,0,0,0,0,0,0,10.5,43338.9,3137.2000000000003,5374023.600000001
,297.9,308.5,2129,18.7,126,0,0,0,0,0,0,10.600000000000023,39812.299999999996,2356.2,5016349.8
,297.8,308.3,1567,35.6,131,0,0,0,0,0,0,10.5,55785.200000000004,4663.6,7307861.2
,297.8,308.4,1622,38.3,134,0,0,0,0,0,0,10.599999999999966,62122.6,5132.2,8324428.399999999
,297.7,308.4,1740,27.1,136,0,0,0,0,0,0,10.699999999999989,47154.0,3685.6000000000004,6412944.0
,297.8,308.4,1512,35.1,138,0,0,0,0,0,0,10.599999999999966,53071.200000000004,4843.8,7323825.600000001
,297.8,308.4,1479,43.5,143,0,0,0,0,0,0,10.599999999999966,64336.5,6220.5,9200119.5
,297.8,308.4,1737,27.5,146,0,0,0,0,0,0,10.599999999999966,47767.5,4015.0,6974055.0
,297.8,308.4,2129,19.2,148,0,0,0,0,0,0,10.599999999999966,40876.799999999996,2841.6,6049766.399999999
,297.8,308.4,1374,47.1,150,0,0,0,0,0,0,10.599999999999966,64715.4,7065.0,9707310.0
,297.8,308.4,1579,36.6,152,0,0,0,0,0,0,10.599999999999966,57791.4,5563.2,8784292.8
,297.9,308.5,1305,47.2,155,0,0,0,0,0,0,10.600000000000023,61596.00000000001,7316.0,9547380.000000002
,297.9,308.5,1449,40.8,157,0,0,0,0,0,0,10.600000000000023,59119.2,6405.599999999999,9281714.4
,298.0,308.6,1526,41.8,160,0,0,0,0,0,0,10.600000000000023,63786.799999999996,6688.0,10205888.0
,298.0,308.6,1453,44.1,165,0,0,0,0,0,0,10.600000000000023,64077.3,7276.5,10572754.5
,297.9,308.6,1468,36.0,168,0,0,0,0,0,0,10.700000000000045,52848.0,6048.0,8878464.0
,298.0,308.6,1313,50.8,170,0,0,0,0,0,0,10.600000000000023,66700.4,8636.0,11339067.999999998
,297.9,308.5,1300,53.0,172,0,0,0,0,0,0,10.600000000000023,68900.0,9116.0,11850800.0
,297.9,308.4,1646,40.6,175,0,0,0,0,0,0,10.5,66827.6,7105.0,11694830.000000002
,297.8,308.4,1714,33.2,177,0,0,0,0,0,0,10.599999999999966,56904.8,5876.400000000001,10072149.6
,297.8,308.4,1685,28.4,179,0,0,0,0,0,0,10.599999999999966,47854.0,5083.599999999999,8565866.0
,297.8,308.4,1512,39.9,181,0,0,0,0,0,0,10.599999999999966,60328.799999999996,7221.9,10919512.799999999
,297.8,308.4,1612,32.1,183,0,0,0,0,0,0,10.599999999999966,51745.200000000004,5874.3,9469371.600000001
,297.8,308.4,1550,38.2,185,0,0,0,0,0,0,10.599999999999966,59210.00000000001,7067.000000000001,10953850.000000002
,297.8,308.4,1518,32.5,190,0,0,0,0,0,0,10.599999999999966,49335.0,6175.0,9373650.0
,297.8,308.5,1448,40.0,192,0,0,0,0,0,0,10.699999999999989,57920.0,7680.0,11120640.0
,297.8,308.5,1561,46.3,194,0,0,0,0,0,0,10.699999999999989,72274.29999999999,8982.199999999999,14021214.199999997
,297.8,308.5,1488,41.9,196,0,0,0,0,0,0,10.699999999999989,62347.2,8212.4,12220051.2
,297.8,308.5,1699,27.8,199,0,0,0,0,0,0,10.699999999999989,47232.200000000004,5532.2,9399207.8
,297.7,308.5,1501,41.4,201,0,0,0,0,0,0,10.800000000000011,62141.4,8321.4,12490421.4
,297.7,308.5,1373,56.7,203,1,0,0,0,1,0,10.800000000000011,77849.1,11510.1,15803367.3
,297.6,308.4,1703,31.4,205,0,0,0,0,0,0,10.799999999999955,53474.2,6437.0,10962211.0
,297.7,308.5,1720,29.9,210,0,0,0,0,0,0,10.800000000000011,51428.0,6279.0,10799880.0
,297.6,308.4,1398,41.9,215,0,0,0,0,0,0,10.799999999999955,58576.2,9008.5,12593883.0
,297.6,308.4,1391,51.9,218,0,0,0,0,0,0,10.799999999999955,72192.9,11314.199999999999,15738052.2
,297.6,308.3,1538,40.2,0,0,0,0,0,0,0,10.699999999999989,61827.600000000006,0.0,0.0
,297.5,308.2,1647,31.3,3,0,0,0,0,0,0,10.699999999999989,51551.1,93.9,154653.3
,297.5,308.1,1469,44.8,5,0,0,0,0,0,0,10.600000000000023,65811.2,224.0,329056.0
,297.4,308.1,1749,25.9,8,0,0,0,0,0,0,10.700000000000045,45299.1,207.2,362392.8
,297.6,308.2,1995,20.5,10,0,0,0,0,0,0,10.599999999999966,40897.5,205.0,408975.0
,297.6,308.3,1742,27.7,13,0,0,0,0,0,0,10.699999999999989,48253.4,360.09999999999997,627294.2000000001
,297.5,308.2,1563,38.2,15,0,0,0,0,0,0,10.699999999999989,59706.600000000006,573.0,895599.0000000001
,297.5,308.2,1713,32.2,17,0,0,0,0,0,0,10.699999999999989,55158.600000000006,547.4000000000001,937696.2000000001
,297.4,308.1,1474,39.4,20,0,0,0,0,0,0,10.700000000000045,58075.6,788.0,1161512.0
,297.4,308.2,1530,32.6,22,0,0,0,0,0,0,10.800000000000011,49878.0,717.2,1097316.0
,297.4,308.2,1471,46.5,25,0,0,0,0,0,0,10.800000000000011,68401.5,1162.5,1710037.5
,297.5,308.3,1388,48.6,27,0,0,0,0,0,0,10.800000000000011,67456.8,1312.2,1821333.6
,297.5,308.2,2448,13.8,29,0,0,0,0,0,0,10.699999999999989,33782.4,400.20000000000005,979689.6000000001
,297.5,308.3,1585,32.9,32,0,0,0,0,0,0,10.800000000000011,52146.5,1052.8,1668688.0
,297.5,308.3,1459,45.2,34,0,0,0,0,0,0,10.800000000000011,65946.8,1536.8000000000002,2242191.2
,297.5,308.3,1544,40.8,37,0,0,0,0,0,0,10.800000000000011,62995.2,1509.6,2330822.4
,297.6,308.3,1617,31.7,39,0,0,0,0,0,0,10.699999999999989,51258.9,1236.3,1999097.1
,297.6,308.3,1595,34.3,41,0,0,0,0,0,0,10.699999999999989,54708.49999999999,1406.3,2243048.4999999995
,297.6,308.3,1400,44.3,43,0,0,0,0,0,0,10.699999999999989,62019.99999999999,1904.8999999999999,2666859.9999999995
,297.6,308.4,1611,31.0,48,0,0,0,0,0,0,10.799999999999955,49941.0,1488.0,2397168.0
,297.6,308.4,1507,46.0,51,0,0,0,0,0,0,10.799999999999955,69322.0,2346.0,3535422.0
,297.5,308.3,1674,30.0,54,0,0,0,0,0,0,10.800000000000011,50220.0,1620.0,2711880.0
,297.6,308.3,1658,34.3,59,0,0,0,0,0,0,10.699999999999989,56869.399999999994,2023.6999999999998,3355294.5999999996
,297.6,308.3,1623,36.9,61,0,0,0,0,0,0,10.699999999999989,59888.7,2250.9,3653210.6999999997
,297.6,308.4,1398,48.9,63,0,0,0,0,0,0,10.799999999999955,68362.2,3080.7,4306818.6
,297.6,308.4,1517,34.2,66,0,0,0,0,0,0,10.799999999999955,51881.4,2257.2000000000003,3424172.4
,297.6,308.3,1467,36.7,68,0,0,0,0,0,0,10.699999999999989,53838.9,2495.6000000000004,3661045.2
,297.6,308.3,1567,34.6,71,0,0,0,0,0,0,10.699999999999989,54218.200000000004,2456.6,3849492.2
,297.5,308.3,1521,38.2,74,0,0,0,0,0,0,10.800000000000011,58102.200000000004,2826.8,4299562.800000001
,297.5,308.3,1596,36.8,77,0,0,0,0,0,0,10.800000000000011,58732.799999999996,2833.6,4522425.6
,297.6,308.3,1640,30.9,79,0,0,0,0,0,0,10.699999999999989,50676.0,2441.1,4003404.0
,297.6,308.3,1438,47.8,84,0,0,0,0,0,0,10.699999999999989,68736.4,4015.2,5773857.6
,297.6,308.4,1407,55.2,86,0,0,0,0,0,0,10.799999999999955,77666.40000000001,4747.2,6679310.4
,297.6,308.4,1353,57.5,88,0,0,0,0,0,0,10.799999999999955,77797.5,5060.0,6846180.0
,297.6,308.5,1552,40.9,90,0,0,0,0,0,0,10.899999999999977,63476.799999999996,3681.0,5712912.0
,297.6,308.4,1569,38.3,93,0,0,0,0,0,0,10.799999999999955,60092.7,3561.8999999999996,5588621.1
,297.5,308.4,1489,39.5,96,0,0,0,0,0,0,10.899999999999977,58815.5,3792.0,5646288.0
,297.5,308.4,1587,36.1,98,0,0,0,0,0,0,10.899999999999977,57290.700000000004,3537.8,5614488.600000001
,297.5,308.3,1622,37.2,103,0,0,0,0,0,0,10.800000000000011,60338.4,3831.6000000000004,6214855.2
,297.5,308.4,1604,38.1,106,0,0,0,0,0,0,10.899999999999977,61112.4,4038.6000000000004,6477914.4
,297.4,308.3,1405,51.7,108,0,0,0,0,0,0,10.900000000000034,72638.5,5583.6,7844958.0
,297.4,308.3,1412,42.0,111,0,0,0,0,0,0,10.900000000000034,59304.0,4662.0,6582744.0
,297.4,308.3,1431,43.0,113,0,0,0,0,0,0,10.900000000000034,61533.0,4859.0,6953229.0
,297.4,308.2,1533,37.4,115,0,0,0,0,0,0,10.800000000000011,57334.2,4301.0,6593433.0
,297.4,308.2,1401,51.9,117,0,0,0,0,0,0,10.800000000000011,72711.9,6072.3,8507292.299999999
,297.4,308.2,1424,53.9,120,0,0,0,0,0,0,10.800000000000011,76753.59999999999,6468.0,9210431.999999998
,297.3,308.2,1754,29.4,123,0,0,0,0,0,0,10.899999999999977,51567.6,3616.2,6342814.8
,297.3,308.2,1754,26.8,125,0,0,0,0,0,0,10.899999999999977,47007.200000000004,3350.0,5875900.000000001
,297.5,308.3,2564,12.8,127,1,0,0,1,0,0,10.800000000000011,32819.200000000004,1625.6000000000001,4168038.4000000004
,297.5,308.5,1546,40.4,129,0,0,0,0,0,0,11.0,62458.399999999994,5211.599999999999,8057133.6
,297.5,308.5,1335,48.0,131,0,0,0,0,0,0,11.0,64080.0,6288.0,8394480.0
,297.5,308.6,1842,27.0,133,0,0,0,0,0,0,11.100000000000023,49734.0,3591.0,6614622.0
,297.5,308.5,1712,26.8,136,0,0,0,0,0,0,11.0,45881.6,3644.8,6239897.6
,297.6,308.6,1414,45.4,138,0,0,0,0,0,0,11.0,64195.6,6265.2,8858992.799999999
,297.6,308.7,1319,50.9,141,0,0,0,0,0,0,11.099999999999966,67137.09999999999,7176.9,9466331.1
,297.7,308.7,1249,60.4,143,0,0,0,0,0,0,11.0,75439.59999999999,8637.199999999999,10787862.799999999
,297.6,308.7,1455,48.2,145,0,0,0,0,0,0,11.099999999999966,70131.0,6989.0,10168995.0
,297.6,308.7,1408,54.8,147,0,0,0,0,0,0,11.099999999999966,77158.4,8055.599999999999,11342284.799999999
,297.6,308.7,1460,46.7,150,0,0,0,0,0,0,11.099999999999966,68182.0,7005.0,10227300.0
,297.6,308.6,1491,38.1,152,0,0,0,0,0,0,11.0,56807.1,5791.2,8634679.2
,297.6,308.5,1490,43.4,154,0,0,0,0,0,0,10.899999999999977,64666.0,6683.599999999999,9958564.0
,297.5,308.4,1350,52.2,157,0,0,0,0,0,0,10.899999999999977,70470.0,8195.4,11063790.0
,297.5,308.4,1528,39.9,160,0,0,0,0,0,0,10.899999999999977,60967.2,6384.0,9754752.0
,297.4,308.3,1571,37.7,162,0,0,0,0,0,0,10.900000000000034,59226.700000000004,6107.400000000001,9594725.4
,297.4,308.3,1490,42.6,164,0,0,0,0,0,0,10.900000000000034,63474.0,6986.400000000001,10409736.0
,297.4,308.3,1774,28.9,166,0,0,0,0,0,0,10.900000000000034,51268.6,4797.4,8510587.6
,297.4,308.3,1502,43.6,169,0,0,0,0,0,0,10.900000000000034,65487.200000000004,7368.400000000001,11067336.8
,297.4,308.4,1392,49.7,174,0,0,0,0,0,0,11.0,69182.40000000001,8647.800000000001,12037737.600000001
,297.4,308.5,2100,16.9,176,0,0,0,0,0,0,11.100000000000023,35490.0,2974.3999999999996,6246240.0
,297.5,308.5,1722,30.4,178,0,0,0,0,0,0,11.0,52348.799999999996,5411.2,9318086.399999999
,297.4,308.6,1678,32.3,180,0,0,0,0,0,0,11.200000000000045,54199.399999999994,5813.999999999999,9755891.999999998
,297.3,308.6,1273,59.8,182,0,0,0,0,0,0,11.300000000000011,76125.4,10883.6,13854822.799999999
,297.3,308.6,1297,45.9,184,0,0,0,0,0,0,11.300000000000011,59532.299999999996,8445.6,10953943.2
,297.3,308.5,1350,57.6,186,0,0,0,0,0,0,11.199999999999989,77760.0,10713.6,14463360.0
,297.4,308.6,1439,51.9,188,0,0,0,0,0,0,11.200000000000045,74684.09999999999,9757.199999999999,14040610.799999999
,297.4,308.5,1600,42.1,190,0,0,0,0,0,0,11.100000000000023,67360.0,7999.0,12798400.0
,297.4,308.6,1434,44.4,193,0,0,0,0,0,0,11.200000000000045,63669.6,8569.199999999999,12288232.799999999
,297.4,308.6,1459,41.3,196,0,0,0,0,0,0,11.200000000000045,60256.7,8094.799999999999,11810313.2
,297.5,308.6,1472,44.9,198,0,0,0,0,0,0,11.100000000000023,66092.8,8890.199999999999,13086374.4
,297.5,308.7,1429,44.3,201,0,0,0,0,0,0,11.199999999999989,63304.7,8904.3,12724244.7
,297.5,308.6,1388,48.2,203,0,0,0,0,0,0,11.100000000000023,66901.6,9784.6,13581024.8
,297.4,308.4,1573,34.5,205,0,0,0,0,0,0,11.0,54268.5,7072.5,11125042.5
,297.4,308.4,1588,32.5,207,0,0,0,0,0,0,11.0,51610.0,6727.5,10683270.0
,297.5,308.4,1511,42.8,209,0,0,0,0,0,0,10.899999999999977,64670.799999999996,8945.199999999999,13516197.2
,297.4,308.5,1495,37.8,211,0,0,0,0,0,0,11.100000000000023,56510.99999999999,7975.799999999999,11923820.999999998
,297.4,308.4,1394,50.1,213,0,0,0,0,0,0,11.0,69839.40000000001,10671.300000000001,14875792.200000001
,297.4,308.4,2151,17.7,0,0,0,0,0,0,0,11.0,38072.7,0.0,0.0
,297.3,308.3,1501,38.2,2,0,0,0,0,0,0,11.0,57338.200000000004,76.4,114676.40000000001
,297.3,308.3,1301,39.6,5,0,0,0,0,0,0,11.0,51519.6,198.0,257598.0
,297.3,308.3,1657,31.1,8,0,0,0,0,0,0,11.0,51532.700000000004,248.8,412261.60000000003
,297.3,308.3,1333,55.2,11,0,0,0,0,0,0,11.0,73581.6,607.2,809397.6000000001
,297.3,308.3,1484,43.9,13,0,0,0,0,0,0,11.0,65147.6,570.6999999999999,846918.7999999999
,297.3,308.4,1430,45.7,15,0,0,0,0,0,0,11.099999999999966,65351.00000000001,685.5,980265.0000000001
,297.3,308.4,1665,28.9,17,0,0,0,0,0,0,11.099999999999966,48118.5,491.29999999999995,818014.5
,297.4,308.5,1501,44.9,20,0,0,0,0,0,0,11.100000000000023,67394.9,898.0,1347898.0
,297.5,308.5,1496,42.2,22,0,0,0,0,0,0,11.0,63131.200000000004,928.4000000000001,1388886.4000000001
,297.6,308.6,1595,36.9,25,0,0,0,0,0,0,11.0,58855.5,922.5,1471387.5
,297.5,308.6,1208,62.3,28,0,0,0,0,0,0,11.100000000000023,75258.4,1744.3999999999999,2107235.1999999997
,297.5,308.6,1596,37.1,30,0,0,0,0,0,0,11.100000000000023,59211.600000000006,1113.0,1776348.0000000002
,297.5,308.5,1446,41.9,32,0,0,0,0,0,0,11.0,60587.4,1340.8,1938796.8
,297.6,308.5,1466,39.7,34,0,0,0,0,0,0,10.899999999999977,58200.200000000004,1349.8000000000002,1978806.8
,297.6,308.5,1848,23.7,37,0,0,0,0,0,0,10.899999999999977,43797.6,876.9,1620511.2
,297.5,308.5,1484,44.7,40,0,0,0,0,0,0,11.0,66334.8,1788.0,2653392.0
,297.4,308.3,1493,41.2,43,0,0,0,0,0,0,10.900000000000034,61511.600000000006,1771.6000000000001,2644998.8000000003
,297.3,308.3,1504,36.3,45,0,0,0,0,0,0,11.0,54595.2,1633.4999999999998,2456784.0
,297.3,308.3,1538,38.5,47,0,0,0,0,0,0,11.0,59213.0,1809.5,2783011.0
,297.4,308.4,1341,52.2,49,0,0,0,0,0,0,11.0,70000.2,2557.8,3430009.8
,297.4,308.3,1535,34.6,51,0,0,0,0,0,0,10.900000000000034,53111.0,1764.6000000000001,2708661.0
,297.4,308.5,1389,39.2,54,0,0,0,0,0,0,11.100000000000023,54448.8,2116.8,2940235.2
,297.5,308.5,1393,46.6,56,0,0,0,0,0,0,11.0,64913.8,2609.6,3635172.8000000003
,297.4,308.5,1399,61.5,61,1,0,0,1,0,0,11.100000000000023,86038.5,3751.5,5248348.5
,297.4,308.5,1469,45.1,63,0,0,0,0,0,0,11.100000000000023,66251.90000000001,2841.3,4173869.7000000007
,297.4,308.4,1582,37.2,68,0,0,0,0,0,0,11.0,58850.4,2529.6000000000004,4001827.2
,297.5,308.6,1793,26.7,70,0,0,0,0,0,0,11.100000000000023,47873.1,1869.0,3351117.0
,297.5,308.6,1452,39.0,72,0,0,0,0,0,0,11.100000000000023,56628.0,2808.0,4077216.0
,297.6,308.7,1376,59.9,74,0,0,0,0,0,0,11.099999999999966,82422.4,4432.599999999999,6099257.6
,297.5,308.6,1552,44.9,77,0,0,0,0,0,0,11.100000000000023,69684.8,3457.2999999999997,5365729.600000001
,297.6,308.7,1622,37.9,79,0,0,0,0,0,0,11.099999999999966,61473.799999999996,2994.1,4856430.199999999
,297.6,308.7,1419,41.7,81,0,0,0,0,0,0,11.099999999999966,59172.3,3377.7000000000003,4792956.3
,297.5,308.6,1440,46.1,84,0,0,0,0,0,0,11.100000000000023,66384.0,3872.4,5576256.0
,297.4,308.6,1643,31.0,89,0,0,0,0,0,0,11.200000000000045,50933.0,2759.0,4533037.0
,297.4,308.7,1510,36.2,92,0,0,0,0,0,0,11.300000000000011,54662.00000000001,3330.4,5028904.000000001
,297.4,308.7,1468,46.6,94,0,0,0,0,0,0,11.300000000000011,68408.8,4380.400000000001,6430427.2
,297.4,308.7,1429,57.4,96,0,0,0,0,0,0,11.300000000000011,82024.59999999999,5510.4,7874361.6
,297.3,308.7,1478,47.6,98,0,0,0,0,0,0,11.399999999999977,70352.8,4664.8,6894574.4
,297.4,308.6,1276,53.6,103,0,0,0,0,0,0,11.200000000000045,68393.6,5520.8,7044540.800000001
,297.3,308.6,1486,42.6,105,0,0,0,0,0,0,11.300000000000011,63303.6,4473.0,6646878.0
,297.4,308.6,1476,42.3,107,0,0,0,0,0,0,11.200000000000045,62434.799999999996,4526.099999999999,6680523.6
,297.3,308.6,1431,42.0,109,0,0,0,0,0,0,11.300000000000011,60102.0,4578.0,6551118.0
,297.4,308.7,1402,40.2,114,0,0,0,0,0,0,11.300000000000011,56360.4,4582.8,6425085.600000001
,297.4,308.7,1433,43.4,116,0,0,0,0,0,0,11.300000000000011,62192.2,5034.4,7214295.199999999
,297.4,308.7,2874,4.2,118,1,0,0,1,0,0,11.300000000000011,12070.800000000001,495.6,1424354.4000000001
,297.3,308.6,1511,35.7,120,0,0,0,0,0,0,11.300000000000011,53942.700000000004,4284.0,6473124.000000001
,297.3,308.6,1456,42.9,122,0,0,0,0,0,0,11.300000000000011,62462.4,5233.8,7620412.8
,297.2,308.5,1550,41.5,125,0,0,0,0,0,0,11.300000000000011,64325.0,5187.5,8040625.0
,297.2,308.5,2182,16.5,127,0,0,0,0,0,0,11.300000000000011,36003.0,2095.5,4572381.0
,297.3,308.7,1619,31.6,129,0,0,0,0,0,0,11.399999999999977,51160.4,4076.4,6599691.600000001
,297.3,308.8,1586,32.7,131,0,0,0,0,0,0,11.5,51862.200000000004,4283.700000000001,6793948.2
,297.3,308.8,1499,44.2,134,0,0,0,0,0,0,11.5,66255.8,5922.8,8878277.200000001
,297.3,308.8,1419,42.4,139,0,0,0,0,0,0,11.5,60165.6,5893.599999999999,8363018.399999999
,297.4,309.0,1497,41.8,144,0,0,0,0,0,0,11.600000000000023,62574.6,6019.2,9010742.4
,297.4,309.0,1520,37.0,147,0,0,0,0,0,0,11.600000000000023,56240.0,5439.0,8267280.0
,297.4,309.1,1478,49.8,150,0,0,0,0,0,0,11.700000000000045,73604.4,7470.0,11040660.0
,297.4,309.1,1380,41.1,152,0,0,0,0,0,0,11.700000000000045,56718.0,6247.2,8621136.0
,297.4,309.0,1570,37.9,154,0,0,0,0,0,0,11.600000000000023,59503.0,5836.599999999999,9163462.0
,297.4,309.0,1468,41.4,156,0,0,0,0,0,0,11.600000000000023,60775.2,6458.4,9480931.2
,297.4,309.0,1833,22.6,161,0,0,0,0,0,0,11.600000000000023,41425.8,3638.6000000000004,6669553.800000001
,297.4,308.9,1323,57.3,163,0,0,0,0,0,0,11.5,75807.9,9339.9,12356687.7
,297.4,309.0,1583,32.0,166,0,0,0,0,0,0,11.600000000000023,50656.0,5312.0,8408896.0
,297.3,309.0,1556,39.5,168,0,0,0,0,0,0,11.699999999999989,61462.0,6636.0,10325616.0
,297.3,309.0,1548,37.4,171,0,0,0,0,0,0,11.699999999999989,57895.2,6395.4,9900079.2
,297.4,309.0,1324,56.9,173,0,0,0,0,0,0,11.600000000000023,75335.59999999999,9843.699999999999,13033058.799999999
,297.4,309.0,1568,33.7,175,0,0,0,0,0,0,11.600000000000023,52841.600000000006,5897.500000000001,9247280.000000002
,297.4,309.0,1685,30.7,177,0,0,0,0,0,0,11.600000000000023,51729.5,5433.9,9156121.5
,297.4,309.1,1582,35.9,180,0,0,0,0,0,0,11.700000000000045,56793.799999999996,6462.0,10222884.0
,297.4,309.1,1463,35.0,183,0,0,0,0,0,0,11.700000000000045,51205.0,6405.0,9370515.0
,297.4,309.2,1584,42.8,186,0,0,0,0,0,0,11.800000000000011,67795.2,7960.799999999999,12609907.2
,297.5,309.2,1347,55.8,188,0,0,0,0,0,0,11.699999999999989,75162.59999999999,10490.4,14130568.799999999
,297.4,309.2,1459,37.9,191,0,0,0,0,0,0,11.800000000000011,55296.1,7238.9,10561555.1
,297.4,309.2,1420,45.6,193,0,0,0,0,0,0,11.800000000000011,64752.0,8800.800000000001,12497136.0
,297.5,309.3,1404,43.5,195,0,0,0,0,0,0,11.800000000000011,61074.0,8482.5,11909430.0
,297.5,309.3,1470,38.8,197,0,0,0,0,0,0,11.800000000000011,57035.99999999999,7643.599999999999,11236091.999999998
,297.6,309.4,1326,49.8,199,0,0,0,0,0,0,11.799999999999955,66034.8,9910.199999999999,13140925.200000001
,297.5,309.3,1459,49.7,201,0,0,0,0,0,0,11.800000000000011,72512.3,9989.7,14574972.3
,297.5,309.2,1530,40.0,206,0,0,0,0,0,0,11.699999999999989,61200.0,8240.0,12607200.0
